time,frame,distance_m,contact
1760322230.2014077,1227,0.0021592429036305424,1
1760322230.2633402,1228,0.0035626970525173586,1
1760322230.3253963,1229,0.000601304075409188,1
1760322230.3863797,1230,0.004467064479838306,1
1760322230.4482846,1231,0.0039724582082000005,1
1760322230.5110683,1232,0.0039724582082000005,1
1760322230.5725703,1233,0.00037239414346302256,1
1760322230.634987,1234,0.0028783658971113027,1
1760322230.697042,1235,0.002505490371057741,1
1760322230.7591019,1236,0.00022593195608397107,1
1760322230.8232288,1237,0.0010182816614864552,1
1760322230.8832476,1238,0.0010182816614864552,1
1760322230.946556,1239,0.0022342189670294214,1
1760322231.0096908,1240,0.001991532610556516,1
1760322231.0711997,1241,0.003823394120416164,1
1760322231.1347806,1242,0.003823394120416164,1
1760322231.2131193,1243,0.005392836578981999,0
1760322231.2768536,1244,0.005392836578981999,0
1760322231.3510966,1245,0.002614481907010569,1
1760322231.4146848,1246,0.0029274804912505087,1
1760322231.4763033,1247,0.0021123275209273453,1
1760322231.5388575,1248,0.0056977773000597524,0
1760322231.6030128,1249,0.002982946970854798,1
1760322231.6649792,1250,0.002982946970854798,1
1760322231.726798,1251,0.00031630214586594874,1
1760322231.7906165,1252,0.00031630214586594874,1
1760322231.8507986,1253,0.0006360693261828806,1
1760322231.913757,1254,0.004685828692543878,1
1760322231.9765878,1255,0.004685828692543878,1
1760322232.0376942,1256,0.0039724582082000005,1
1760322232.1012325,1257,0.006636798380668361,0
1760322232.1630423,1258,0.006636798380668361,0
1760322232.2249541,1259,0.00492123931694035,1
1760322232.287364,1260,0.0035626970525173586,1
1760322232.349311,1261,0.0035626970525173586,1
1760322232.4109912,1262,0.002269513310753913,1
1760322232.472228,1263,0.0026688421009263778,1
1760322232.535236,1264,0.0026688421009263778,1
1760322232.5965834,1265,0.004160106988569164,1
1760322232.660941,1266,0.004160106988569164,1
1760322232.7212155,1267,0.0028397106179003043,1
1760322232.7841175,1268,0.012714500152116316,0
1760322232.8450797,1269,0.012714500152116316,0
1760322232.9073775,1270,0.0034560653991524727,1
1760322232.9841912,1271,0.002225545380669774,1
1760322233.0492032,1272,0.002225545380669774,1
1760322233.1099026,1273,0.0012733966072257241,1
1760322233.1742308,1274,0.0018931621111768042,1
1760322233.2362332,1275,0.0018931621111768042,1
1760322233.2973254,1276,0.0019934500608431473,1
1760322233.3588185,1277,0.001927471515005788,1
1760322233.4231524,1278,0.001927471515005788,1
1760322233.484133,1279,7.30750545317009e-05,1
1760322233.5456975,1280,0.002595884406261151,1
1760322233.6087618,1281,0.002595884406261151,1
1760322233.6882815,1282,0.008823640700346125,0
1760322233.7514377,1283,0.00109863478243768,1
1760322233.8098664,1284,0.00109863478243768,1
1760322233.8734672,1285,0.0002794735469506416,1
1760322233.935356,1286,0.0003031795317667476,1
1760322233.9990528,1287,0.0003031795317667476,1
1760322234.0589955,1288,0.0030467203259804364,1
1760322234.1227365,1289,0.0030467203259804364,1
1760322234.185077,1290,0.0015853931349264338,1
1760322234.3692226,1293,0.005494964193150004,0
1760322234.620584,1297,0.0005573419572721759,1
1760322234.6832552,1298,0.0005573419572721759,1
1760322234.7440712,1299,0.0017735957913724062,1
1760322234.9329646,1302,0.028356891478410473,0
1760322235.006242,1303,0.010386942133036923,0
1760322235.0705833,1304,0.010386942133036923,0
1760322235.1333625,1305,0.0030692135757846694,1
1760322235.195056,1306,0.0030692135757846694,1
1760322235.2570739,1307,0.005556333226652808,0
1760322235.3190188,1308,0.0018652275691827518,1
1760322235.3830469,1309,0.0018652275691827518,1
1760322235.4437625,1310,0.0004994314023237315,1
1760322235.6328192,1313,0.006861891168887531,0
1760322235.8188572,1316,0.0011016497114364789,1
1760322235.8829842,1317,0.0009825791136952467,1
1760322235.9457998,1318,0.0009825791136952467,1
1760322236.0066826,1319,0.0001578299219434226,1
1760322236.0688,1320,0.0019361988889148168,1
1760322236.1313028,1321,0.0019361988889148168,1
1760322236.1931562,1322,0.002762324345833525,1
1760322236.2543354,1323,0.002762324345833525,1
1760322236.317348,1324,0.0032768072731610906,1
1760322236.3813715,1325,0.002551390192032519,1
1760322236.4435937,1326,0.002551390192032519,1
1760322236.5060747,1327,0.002727960349922693,1
1760322236.5670822,1328,0.0031244278294491543,1
1760322236.6291437,1329,0.0031244278294491543,1
1760322236.690588,1330,0.0019361988889148168,1
1760322236.7517793,1331,0.0038856215770895312,1
1760322236.8139591,1332,0.0038856215770895312,1
1760322236.8777618,1333,0.0021119641352899607,1
1760322236.9387455,1334,0.0008265207796750267,1
1760322237.0034509,1335,0.0008265207796750267,1
1760322237.0657034,1336,0.0026675174563732876,1
1760322237.1415143,1337,0.004583453965145,1
1760322237.203523,1338,0.004583453965145,1
1760322237.2656841,1339,0.003244600235462188,1
1760322237.3273888,1340,0.0030980788185799163,1
1760322237.3892121,1341,0.0030980788185799163,1
1760322237.5778737,1344,0.0020884983573202023,1
1760322237.6419818,1345,0.0055621169669111785,0
1760322237.7022257,1346,0.0055621169669111785,0
1760322237.7658489,1347,0.0043244108430332585,1
1760322237.8283474,1348,0.02400965751612654,0
1760322237.8885498,1349,0.02400965751612654,0
1760322237.9536633,1350,0.002028613043754509,1
1760322238.0152912,1351,0.006211642226702563,0
1760322238.0751283,1352,0.006211642226702563,0
1760322238.1371179,1353,0.003662264667333461,1
1760322238.2151928,1354,0.010647471812669968,0
1760322238.2776365,1355,0.010647471812669968,0
1760322238.4032898,1357,0.0032759404286455147,1
1760322238.463491,1358,0.0032759404286455147,1
1760322238.526758,1359,0.002798132527145754,1
1760322238.5902395,1360,0.002798132527145754,1
1760322238.6539953,1361,0.0037013141102990588,1
1760322238.8393402,1364,0.00033275390841214225,1
1760322238.9036193,1365,0.0030939493878216345,1
1760322238.965544,1366,0.0030939493878216345,1
1760322239.0289261,1367,0.0012133937168694424,1
1760322239.090743,1368,0.0033364113013472016,1
1760322239.1545339,1369,0.0033364113013472016,1
1760322239.2938135,1371,0.004872078070581867,1
1760322239.3558352,1372,0.004872078070581867,1
1760322239.4160817,1373,0.0016967879711280581,1
1760322239.4791076,1374,0.002224213659637035,1
1760322239.5420272,1375,0.002224213659637035,1
1760322239.6035752,1376,0.0019264681413282848,1
1760322239.6635861,1377,0.0025607066919375258,1
1760322239.7277207,1378,0.0025607066919375258,1
1760322239.790116,1379,0.0019410950929607124,1
1760322239.8522751,1380,0.0019410950929607124,1
1760322239.9137895,1381,0.004646387033768608,1
1760322239.976024,1382,0.004411085336426441,1
1760322240.0383666,1383,0.004411085336426441,1
1760322240.1009355,1384,0.00048388607200167133,1
1760322240.164417,1385,0.0006722053800684892,1
1760322240.2399657,1386,0.0006722053800684892,1
1760322240.3030007,1387,0.0008659079023280343,1
1760322240.3665726,1388,0.002470327927808059,1
1760322240.4276977,1389,0.002470327927808059,1
1760322240.4917197,1390,0.003336983591714438,1
1760322240.553734,1391,0.0021939143571484652,1
1760322240.6152246,1392,0.0021939143571484652,1
1760322240.6783233,1393,0.0002068656800605067,1
1760322240.8635573,1396,0.0020317225410635582,1
1760322240.9258857,1397,0.0020317225410635582,1
1760322240.987911,1398,0.0020317225410635582,1
1760322241.0515888,1399,0.0029971967475136974,1
1760322241.1140993,1400,0.0029971967475136974,1
1760322241.1747031,1401,0.0012638915974603482,1
1760322241.23378,1402,0.002084011246901933,1
1760322241.2969441,1403,0.002084011246901933,1
1760322241.3618834,1404,0.001764059690350081,1
1760322241.4234936,1405,0.03643846542382036,0
1760322241.48737,1406,0.03643846542382036,0
1760322241.6132386,1408,0.002484965188135225,1
1760322241.6896262,1409,0.002484965188135225,1
1760322241.9381928,1413,0.0034729064562293455,1
1760322242.0016537,1414,0.0005880890483435687,1
1760322242.064027,1415,0.0005880890483435687,1
1760322242.297713,1418,0.0016934492337538735,1
1760322242.3595598,1419,0.0011528546458639266,1
1760322242.4230032,1420,0.0010304615938441994,1
1760322242.4846866,1421,0.0010304615938441994,1
1760322242.5458705,1422,0.001797854768774209,1
1760322242.6073523,1423,0.004235445468840046,1
1760322242.671052,1424,0.004235445468840046,1
1760322242.7361565,1425,0.0035122929778049934,1
1760322242.7993462,1426,0.0035122929778049934,1
1760322242.8602006,1427,0.005861429151673455,0
1760322242.9241877,1428,0.0035122929778049934,1
1760322242.9860632,1429,0.0035122929778049934,1
1760322243.0475106,1430,0.003887764696260048,1
1760322243.1098218,1431,0.0033381543528661003,1
1760322243.1745687,1432,0.0033381543528661003,1
1760322243.2338204,1433,0.005381312638610665,0
1760322243.2980895,1434,0.003160446450322537,1
1760322243.3590875,1435,0.003160446450322537,1
1760322243.4209094,1436,0.0028331213612273233,1
1760322243.4838963,1437,0.0027373542744785796,1
1760322243.546913,1438,0.0027373542744785796,1
1760322243.6074417,1439,0.0036328755186138366,1
1760322243.6688354,1440,0.00493369607891591,1
1760322243.7335198,1441,0.00493369607891591,1
1760322243.7962985,1442,0.002342843992470457,1
1760322243.8584085,1443,0.002342843992470457,1
1760322243.9197311,1444,0.0015803389512042514,1
1760322244.1078446,1447,0.001632795542416056,1
1760322244.169333,1448,0.00017280386731924335,1
1760322244.2319646,1449,0.00017280386731924335,1
1760322244.2940793,1450,0.004277454589654974,1
1760322244.3566148,1451,0.00238842197691682,1
1760322244.4178584,1452,0.00238842197691682,1
1760322244.4796972,1453,0.006701819416412921,0
1760322244.544507,1454,0.01013287939447313,0
1760322244.6082032,1455,0.01013287939447313,0
1760322244.6677432,1456,0.010520143633997793,0
1760322244.7303348,1457,0.010520143633997793,0
1760322244.792852,1458,0.009103665977176245,0
1760322244.8543036,1459,0.009891420873478685,0
1760322244.916069,1460,0.009891420873478685,0
1760322244.979143,1461,0.01152159899539299,0
1760322245.0422215,1462,0.010681368799433509,0
1760322245.1028712,1463,0.010681368799433509,0
1760322245.1667721,1464,0.010861808653677366,0
1760322245.354684,1467,0.012088474960035624,0
1760322245.4320173,1468,0.01088168135586615,0
1760322245.492206,1469,0.01088168135586615,0
1760322245.7463984,1473,0.009923890306014448,0
1760322245.8086789,1474,0.008630116792570695,0
1760322245.8721201,1475,0.008630116792570695,0
1760322245.9317787,1476,0.009667521480701038,0
1760322245.9942377,1477,0.009667521480701038,0
1760322246.054959,1478,0.009431215936215114,0
1760322246.116214,1479,0.006742743011342492,0
1760322246.178268,1480,0.006742743011342492,0
1760322246.2420678,1481,0.007192252178670047,0
1760322246.3042889,1482,0.008463084836623114,0
1760322246.3664756,1483,0.008463084836623114,0
1760322246.4905145,1485,0.008607385406300596,0
1760322246.55329,1486,0.008607385406300596,0
1760322246.6172633,1487,0.005187464437034649,0
1760322246.6777449,1488,0.0020210685165059604,1
1760322246.738335,1489,0.0020210685165059604,1
1760322246.9236777,1492,0.001618322052827633,1
1760322246.9863293,1493,0.003547875253957571,1
1760322247.0496287,1494,0.003547875253957571,1
1760322247.110275,1495,0.002809171704377793,1
1760322247.1719167,1496,0.0008453859851065091,1
1760322247.2344587,1497,0.0008453859851065091,1
1760322247.299073,1498,0.0035778573354636415,1
1760322247.499968,1501,5.2226376588190154e-06,1
1760322247.5610313,1502,0.00034453305970149825,1
1760322247.6230185,1503,0.00034453305970149825,1
1760322247.6865559,1504,6.297400047375681e-05,1
1760322247.7486737,1505,0.0010763991145718958,1
1760322247.810781,1506,0.0010763991145718958,1
1760322247.8726022,1507,0.0008122903495310779,1
1760322247.9365058,1508,0.0008122903495310779,1
1760322247.9967902,1509,0.0014123671615434118,1
1760322248.0586076,1510,0.0018081661181340112,1
1760322248.121974,1511,0.0018081661181340112,1
1760322248.2465713,1513,0.0022635128779545273,1
1760322248.3097138,1514,0.0022635128779545273,1
1760322248.3711214,1515,0.00037476192435495666,1
1760322248.4321864,1516,0.0028020293699999,1
1760322248.4946496,1517,0.0028020293699999,1
1760322248.556597,1518,0.0013745315710437418,1
1760322248.6184812,1519,0.0011547794933609423,1
1760322248.6822634,1520,0.0011547794933609423,1
1760322248.7459605,1521,0.0013745315710437418,1
1760322248.8065643,1522,0.0018113416042121293,1
1760322248.8698995,1523,0.0018113416042121293,1
1760322248.9323008,1524,0.002306871024451174,1
1760322248.9947762,1525,0.002306871024451174,1
1760322249.0568552,1526,0.0009296973037336651,1
1760322249.1186938,1527,0.0007484330511976882,1
1760322249.1815438,1528,0.0007484330511976882,1
1760322249.2433336,1529,0.0021699497933577363,1
1760322249.304709,1530,0.000602150678266267,1
1760322249.3807528,1531,0.000602150678266267,1
1760322249.445025,1532,0.00239169899615827,1
1760322249.6485133,1535,0.002086982000365511,1
1760322249.7093644,1536,0.0020485191627256406,1
1760322249.7730293,1537,0.0020485191627256406,1
1760322249.8346105,1538,0.004829549912691928,1
1760322250.021126,1541,0.002853292931760027,1
1760322250.0848842,1542,0.0033318968775545178,1
1760322250.1468413,1543,0.0033318968775545178,1
1760322250.209001,1544,0.004082906304602724,1
1760322250.2723532,1545,0.004082906304602724,1
1760322250.3308086,1546,0.005762917466563268,0
1760322250.3948486,1547,0.003754135946100882,1
1760322250.4568694,1548,0.003754135946100882,1
1760322250.5206845,1549,0.003377880428234113,1
1760322250.5822253,1550,0.005484843085371912,0
1760322250.6452017,1551,0.005484843085371912,0
1760322250.7068887,1552,0.006340250646948067,0
1760322250.768369,1553,0.004923387389530793,1
1760322250.8309026,1554,0.004923387389530793,1
1760322250.8912718,1555,0.006882650988761672,0
1760322250.954755,1556,0.024764556474303964,0
1760322251.016626,1557,0.024764556474303964,0
1760322251.0772028,1558,0.025074465496456713,0
1760322251.1399798,1559,0.10398204043996095,0
1760322251.1999426,1560,0.10398204043996095,0
1760322251.2651575,1561,0.10311377158469812,0
1760322251.3243196,1562,0.10311377158469812,0
1760322251.3865497,1563,0.03844691107764292,0
1760322251.4502206,1564,0.04598482672151441,0
1760322251.5155075,1565,0.04598482672151441,0
1760322251.5752738,1566,0.020320466090247645,0
1760322251.7771134,1569,0.027599557234931293,0
1760322251.838739,1570,0.027881626334563748,0
1760322251.9011717,1571,0.027881626334563748,0
1760322251.9645646,1572,0.025350857334817324,0
1760322252.0247672,1573,0.022414720996652968,0
1760322252.0865624,1574,0.022414720996652968,0
1760322252.149496,1575,0.024127564912173983,0
1760322252.2128139,1576,0.02310368169743729,0
1760322252.2748487,1577,0.02310368169743729,0
1760322252.3373625,1578,0.024615849232585807,0
1760322252.4004645,1579,0.024615849232585807,0
1760322252.463811,1580,0.020903655042952312,0
1760322252.647736,1583,0.016772550751910264,0
1760322252.7091122,1584,0.013292455874496071,0
1760322252.771354,1585,0.013292455874496071,0
1760322252.8348825,1586,0.014385857459102508,0
1760322252.945337,1587,0.009163832320501743,0
1760322253.0049875,1588,0.009163832320501743,0
1760322253.0668147,1589,0.011811498042849287,0
1760322253.1283405,1590,0.009855975225194546,0
1760322253.192821,1591,0.009855975225194546,0
1760322253.254953,1592,0.008334103366680862,0
1760322253.3182583,1593,0.008833473331491164,0
1760322253.3775132,1594,0.008833473331491164,0
1760322253.4386866,1595,0.009853277791276573,0
1760322253.5019724,1596,0.009000136109589642,0
1760322253.564954,1597,0.009000136109589642,0
1760322253.627467,1598,0.010752234294406013,0
1760322253.6853795,1599,0.005789298027827537,0
1760322253.74915,1600,0.005789298027827537,0
1760322253.8111851,1601,0.006646743479184956,0
1760322253.9992995,1604,0.004679970728468905,1
1760322254.0599172,1605,0.004679970728468905,1
1760322254.1210635,1606,0.004409687808712048,1
1760322254.1854627,1607,0.002929703006985397,1
1760322254.245096,1608,0.002929703006985397,1
1760322254.3093724,1609,0.003657561780988557,1
1760322254.3716118,1610,0.001909434269564702,1
1760322254.4354932,1611,0.001909434269564702,1
1760322254.4962456,1612,0.0022978909586551955,1
1760322254.5584795,1613,0.002439420979252864,1
1760322254.6213813,1614,0.002439420979252864,1
1760322254.6869812,1615,0.002219007622400423,1
1760322254.74619,1616,0.002929703006985397,1
1760322254.807134,1617,0.002929703006985397,1
1760322254.869565,1618,0.002219007622400423,1
1760322254.9480245,1619,0.007092603392547287,0
1760322255.0085099,1620,0.007092603392547287,0
1760322255.0723681,1621,0.0056890119359090255,0
1760322255.138361,1622,0.0056890119359090255,0
1760322255.19708,1623,0.00420310104096635,1
1760322255.2592149,1624,0.004905702228498125,1
1760322255.3215258,1625,0.004905702228498125,1
1760322255.3839674,1626,0.0038538008813854803,1
1760322255.4473076,1627,0.005758152220970812,0
1760322255.511344,1628,0.005758152220970812,0
1760322255.5757823,1629,0.0006685590632521977,1
1760322255.6371067,1630,0.0038341133608054646,1
1760322255.698994,1631,0.0038341133608054646,1
1760322255.7581573,1632,0.004997469097805266,1
1760322255.8233445,1633,0.0035587881765181267,1
1760322255.8849695,1634,0.0035587881765181267,1
1760322255.9476466,1635,0.003831558039818531,1
1760322256.0088623,1636,0.0038341133608054646,1
1760322256.0722368,1637,0.0038341133608054646,1
1760322256.1354322,1638,0.0026234707410711777,1
1760322256.211333,1639,0.0011710873339008665,1
1760322256.273461,1640,0.0011710873339008665,1
1760322256.3492813,1641,5.018196300600117e-05,1
1760322256.4088204,1642,0.0028376814920184545,1
1760322256.4724667,1643,0.0028376814920184545,1
1760322256.5369804,1644,0.004382506047181919,1
1760322256.5983505,1645,0.004382506047181919,1
1760322256.6596286,1646,0.0015422069602397566,1
1760322256.7216425,1647,0.001550449428893555,1
1760322256.7833104,1648,0.001550449428893555,1
1760322256.845986,1649,0.001550449428893555,1
1760322256.9068236,1650,0.004592140173491,1
1760322256.9691463,1651,0.004592140173491,1
1760322257.0311565,1652,0.0015422069602397566,1
1760322257.095393,1653,0.001343464843434207,1
1760322257.1554372,1654,0.001343464843434207,1
1760322257.280624,1656,0.001343464843434207,1
1760322257.3459415,1657,0.001343464843434207,1
1760322257.4055169,1658,0.001343464843434207,1
1760322257.4674127,1659,0.001343464843434207,1
1760322257.529662,1660,0.0012832807878009576,1
1760322257.5912175,1661,0.002100905587472106,1
1760322257.6511946,1662,0.002100905587472106,1
1760322257.7758744,1664,0.002351644819053227,1
1760322257.8554947,1665,0.002351644819053227,1
1760322257.9156625,1666,0.005420799655432741,0
1760322257.9940865,1667,0.0055449780309479784,0
1760322258.0555646,1668,0.0055449780309479784,0
1760322258.1190274,1669,0.004380719940235075,1
1760322258.1814964,1670,0.0055449780309479784,0
1760322258.2435663,1671,0.0055449780309479784,0
1760322258.305653,1672,0.004380719940235075,1
1760322258.3661668,1673,0.004380719940235075,1
1760322258.4288962,1674,0.004380719940235075,1
1760322258.4930766,1675,0.0055449780309479784,0
1760322258.5554788,1676,0.003196622373385397,1
1760322258.6166303,1677,0.003196622373385397,1
1760322258.6797464,1678,0.007635840380186632,0
1760322258.7592547,1679,0.004380719940235075,1
1760322258.821184,1680,0.004380719940235075,1
1760322258.8847625,1681,0.0024886727241309886,1
1760322258.946374,1682,0.005042965309087741,0
1760322259.009539,1683,0.005042965309087741,0
1760322259.069229,1684,0.0024886727241309886,1
1760322259.131494,1685,0.0024886727241309886,1
1760322259.1938,1686,0.0044518042340805355,1
1760322259.2562792,1687,0.0044518042340805355,1
1760322259.3177528,1688,0.0044518042340805355,1
1760322259.3800113,1689,0.004736175403378312,1
1760322259.5696673,1692,0.003533436924817666,1
1760322259.6294754,1693,0.004184144288853429,1
1760322259.6921942,1694,0.004184144288853429,1
1760322259.7544239,1695,0.0037737045677836666,1
1760322259.8167963,1696,0.0023105137523500557,1
1760322259.8757162,1697,0.0023105137523500557,1
1760322260.0016985,1699,0.0048054312575683145,1
1760322260.0615077,1700,0.0048054312575683145,1
1760322260.126307,1701,0.0031540769255064636,1
1760322260.1880007,1702,0.0031540769255064636,1
1760322260.2497997,1703,0.00309032021017956,1
1760322260.3141432,1704,0.0025083955470468584,1
1760322260.3748872,1705,0.0025083955470468584,1
1760322260.4377916,1706,0.0039028297691030105,1
1760322260.499575,1707,0.002030414502663826,1
1760322260.5615814,1708,0.002030414502663826,1
1760322260.6255922,1709,0.001705557999290534,1
1760322260.6878564,1710,0.057906932529554554,0
1760322260.7498791,1711,0.057906932529554554,0
1760322260.8122091,1712,0.0016802409994400311,1
1760322260.8831332,1713,0.0025105832666556353,1
1760322260.95064,1714,0.0025105832666556353,1
1760322261.0133157,1715,2.6283191143167475e-06,1
1760322261.0759382,1716,0.0026311647857917408,1
1760322261.1399405,1717,0.0026311647857917408,1
1760322261.2014205,1718,0.0028924122298086647,1
1760322261.2651966,1719,0.0028924122298086647,1
1760322261.3282716,1720,0.006188644111119482,0
1760322261.3893137,1721,0.005858519516240261,0
1760322261.453317,1722,0.005858519516240261,0
1760322261.5161011,1723,0.005100405256308449,0
1760322261.578075,1724,0.006462659577168619,0
1760322261.6395018,1725,0.006462659577168619,0
1760322261.7036724,1726,0.003960540559753494,1
1760322261.766187,1727,0.0021531584662017947,1
1760322261.8450398,1728,0.0021531584662017947,1
1760322261.905079,1729,0.005012783036772735,0
1760322261.9635396,1730,0.0037266402719898493,1
1760322262.0277958,1731,0.0037266402719898493,1
1760322262.087538,1732,0.00505664826340108,0
1760322262.149592,1733,0.006473321778099484,0
1760322262.2139666,1734,0.006473321778099484,0
1760322262.2758536,1735,0.004188901621286885,1
1760322262.338242,1736,0.004645229607524743,1
1760322262.3997529,1737,0.004645229607524743,1
1760322262.4616022,1738,0.0018420393829192841,1
1760322262.5264797,1739,0.0018420393829192841,1
1760322262.58811,1740,0.006605833736689595,0
1760322262.6496415,1741,0.004238320614408764,1
1760322262.7110405,1742,0.004238320614408764,1
1760322262.774391,1743,0.004584351872069962,1
1760322262.83615,1744,0.004238320614408764,1
1760322262.8983893,1745,0.004238320614408764,1
1760322262.9629595,1746,0.0025501646624701627,1
1760322263.0218427,1747,0.0025501646624701627,1
1760322263.0861268,1748,0.0025501646624701627,1
1760322263.1467938,1749,0.003827925637946485,1
1760322263.331872,1752,0.0024912459245012356,1
1760322263.3949046,1753,0.0024912459245012356,1
1760322263.4563181,1754,0.0025450878261920745,1
1760322263.5183442,1755,0.004244891306430442,1
1760322263.5823348,1756,0.004244891306430442,1
1760322263.6443102,1757,0.004238320614408764,1
1760322263.7065594,1758,0.004238320614408764,1
1760322263.7688637,1759,0.004238320614408764,1
1760322263.8297477,1760,0.002164171197071298,1
1760322263.894138,1761,0.004238320614408764,1
1760322263.9699612,1762,0.004238320614408764,1
1760322264.048957,1763,0.0006729580871234053,1
1760322264.109717,1764,0.0021849874358508704,1
1760322264.173165,1765,0.0021849874358508704,1
1760322264.236615,1766,0.004238320614408764,1
1760322264.2991526,1767,0.004181844973026237,1
1760322264.3740206,1768,0.004181844973026237,1
1760322264.43547,1769,0.004495539417945879,1
1760322264.49935,1770,0.0027967996324276927,1
1760322264.559471,1771,0.0027967996324276927,1
1760322264.6223328,1772,0.0001734624764928045,1
1760322264.808836,1775,0.0024642039215078404,1
1760322264.8838353,1776,0.002910080126786601,1
1760322264.954403,1777,0.002910080126786601,1
1760322265.0261467,1778,0.003197454287741189,1
1760322265.0881953,1779,0.003276290310492305,1
1760322265.1505344,1780,0.003276290310492305,1
1760322265.214816,1781,0.0036908576408849394,1
1760322265.2832062,1782,0.005662322708307703,0
1760322265.353008,1783,0.005662322708307703,0
1760322265.416448,1784,0.005979454906079658,0
1760322265.4784324,1785,0.0050194189106391035,0
1760322265.540033,1786,0.0050194189106391035,0
1760322265.604214,1787,0.008166287593921998,0
1760322265.6832495,1788,0.0050874635453870614,0
1760322265.7429588,1789,0.0050874635453870614,0
1760322265.8018022,1790,0.0076208967167941104,0
1760322265.8672426,1791,0.0076208967167941104,0
1760322265.928895,1792,0.005662322708307703,0
1760322265.9904616,1793,0.00671307766070749,0
1760322266.055556,1794,0.00671307766070749,0
1760322266.1324003,1795,0.0050194189106391035,0
1760322266.1965299,1796,0.00671307766070749,0
1760322266.2576313,1797,0.00671307766070749,0
1760322266.3202043,1798,0.005304350665065403,0
1760322266.382631,1799,0.005313453740078318,0
1760322266.4468408,1800,0.005313453740078318,0
1760322266.51093,1801,0.008337358468022261,0
1760322266.5888839,1802,0.004977831224314746,1
1760322266.6641474,1803,0.004977831224314746,1
1760322266.7269444,1804,0.007289514415901799,0
1760322266.7883291,1805,0.006862466306185651,0
1760322266.8492377,1806,0.006862466306185651,0
1760322266.9121473,1807,0.0027193552858584095,1
1760322266.9901087,1808,0.0052783054713130915,0
1760322267.052142,1809,0.0052783054713130915,0
1760322267.1147048,1810,0.006702016786405396,0
1760322267.1765044,1811,0.004983232450637948,1
1760322267.2382512,1812,0.004983232450637948,1
1760322267.2998426,1813,0.005452985287343334,0
1760322267.3646808,1814,0.005090413597861613,0
1760322267.428287,1815,0.005090413597861613,0
1760322267.490617,1816,0.007447144175636739,0
1760322267.552462,1817,0.0049111189132673835,1
1760322267.6132681,1818,0.0049111189132673835,1
1760322267.6771762,1819,0.001701685306358119,1
1760322267.7391171,1820,0.001701685306358119,1
1760322267.8006487,1821,0.00499943293238409,1
1760322267.863437,1822,0.006492042535644039,0
1760322267.9249494,1823,0.006492042535644039,0
1760322267.9889815,1824,0.005437109270591115,0
1760322268.0506723,1825,0.00591316044891451,0
1760322268.1121113,1826,0.00591316044891451,0
1760322268.171675,1827,0.00735565952844919,0
1760322268.2376983,1828,0.003699643021902328,1
1760322268.300205,1829,0.003699643021902328,1
1760322268.3632998,1830,0.007384733551288477,0
1760322268.422954,1831,0.006108421157832024,0
1760322268.4907203,1832,0.006108421157832024,0
1760322268.596557,1833,0.005345339517712246,0
1760322268.6589239,1834,0.008176977542796482,0
1760322268.7200549,1835,0.008176977542796482,0
1760322268.7828014,1836,0.008109244814800104,0
1760322268.8470154,1837,0.005269058115065121,0
1760322268.9079297,1838,0.005269058115065121,0
1760322268.9713066,1839,0.013760918999506233,0
1760322269.034028,1840,0.021576582063579305,0
1760322269.0977297,1841,0.021576582063579305,0
1760322269.1599035,1842,0.013366254613171707,0
1760322269.2221193,1843,0.005972453485411748,0
1760322269.2866628,1844,0.005972453485411748,0
1760322269.3483906,1845,0.007286646130353834,0
1760322269.410089,1846,0.007286646130353834,0
1760322269.4709108,1847,0.006255106709411119,0
1760322269.533003,1848,0.00849238163037779,0
1760322269.5966973,1849,0.00849238163037779,0
1760322269.6590662,1850,0.002951014055831328,1
1760322269.7204747,1851,0.006957889749126332,0
1760322269.7840471,1852,0.006957889749126332,0
1760322269.8452804,1853,0.0030130790398775744,1
1760322270.0349953,1856,0.0005560504462647255,1
1760322270.0952263,1857,0.0008890532482979333,1
1760322270.1594899,1858,0.0008890532482979333,1
1760322270.2189138,1859,0.0015611453968716656,1
1760322270.2858586,1860,0.0022971637187943813,1
1760322270.3473992,1861,0.0022971637187943813,1
1760322270.4097009,1862,0.0006323645641888535,1
1760322270.470203,1863,0.0006323645641888535,1
1760322270.5317044,1864,0.00018624218683830143,1
1760322270.595275,1865,0.00018624218683830143,1
1760322270.6744006,1866,0.00018624218683830143,1
1760322270.751179,1867,0.00015138961197731435,1
1760322270.8154628,1868,0.0003405024644908064,1
1760322270.8769739,1869,0.0003405024644908064,1
1760322270.9402072,1870,0.0017554638701515867,1
1760322271.0027452,1871,0.0007114664458496064,1
1760322271.067725,1872,0.0007114664458496064,1
1760322271.1284602,1873,0.0012421774806870636,1
1760322271.1922853,1874,0.0016532766135176156,1
1760322271.2551475,1875,0.0016532766135176156,1
1760322271.3180768,1876,4.409156348013192e-05,1
1760322271.381007,1877,0.0014675866244861866,1
1760322271.4429836,1878,0.0014675866244861866,1
1760322271.5051,1879,0.0014675866244861866,1
1760322271.566254,1880,0.0009687874866560909,1
1760322271.6281378,1881,0.0009687874866560909,1
1760322271.6901603,1882,0.00017387004337699775,1
1760322271.7506785,1883,0.014859723203687029,0
1760322271.8162339,1884,0.014859723203687029,0
1760322271.8769526,1885,0.00010022484690417818,1
1760322271.9389837,1886,0.022061147504511026,0
1760322272.0005004,1887,0.022061147504511026,0
1760322272.0627277,1888,0.0007114664458496064,1
